label,fileSize_log10,shannonEntropy,isExecutable,isScript,isDLL,nullByteRatio,printableAsciiRatio,highByteRatio,byteMean,byteStdDev,controlCharRatio,whitespaceRatio,uniqueByteCount,longestNullRun,entropyFirstQuarter,entropyLastQuarter,isPE,peNumSections,peMaxSectionEntropy,peCodeSectionRatio,peEntryPointInCode,peHasDebugInfo,peImportCount,peExportCount,peResourceRatio,peSectionNameAnomaly,peTimestampAnomaly,peVirtualSizeRatio,stringCount,stringDensity,avgStringLength,maxStringLength,suspiciousStringCount,urlCount,ipAddressCount,registryPathCount,base64StringCount,hashPartialMatch
1,5.158221754553803,7.277112268380085,1.0,0.0,0.0,0.053362271390946764,0.13100812628615316,0.3712190383136874,0.37759543296135206,0.5558470480954868,0.0,0.008224838777937766,0.9915464752413754,0.0030476608554019713,0.8866091907018251,0.9283427889203344,1.0,0.0,0.9956824780128797,0.05510324677317862,0.0,0.0,0.04041177198993901,0.0,0.017538469158710566,1.0,0.0,0.755800687086598,1.2259865098661509,0.03065611737733833,0.0958475083734546,0.04013312819597605,0.07220006154063088,0.0,0.0,0.0,0.10787536073765988,0.0
0,5.648614647558535,5.249970655509463,1.0,0.0,0.0,0.2006539088492847,0.3883910326082369,0.27300947283270166,0.4760145498472149,0.5765981748950034,0.028673232258200877,0.0668197013583278,0.9078821026302246,0.007928721074329504,0.7439588162992284,0.5741576199801156,1.0,0.18497125067440856,0.5875622642449359,0.5328752685026431,1.0,0.0,0.31197217273883643,1.0,0.08321733247289362,0.0,0.0,0.13688873581420627,2.654762104992397,0.1514382813867433,0.08182236495994198,0.07945471444995268,0.06313911914297558,0.0,0.0,0.0,0.02052727800034568,0.0
1,5.134024213100081,6.221553976604897,1.0,0.0,1.0,0.11301002141002225,0.18692138237362327,0.15871462846596274,0.4777200022198612,0.5823294783520822,0.022997087002271953,0.018669819369927017,0.8916442516108477,0.0031261830392675166,0.793465697463088,0.8383441112003308,1.0,0.36271893188941534,0.8653605234160989,0.24518870000614654,1.0,0.0,0.8276980135829424,0.0,0.18555751357045736,0.0,0.0,0.2510854325702262,2.101964456469656,0.10378373309338149,0.09944805438139735,0.16373963089222082,0.5274239475211462,0.30863697600822837,0.13491537210622292,0.2665420080369115,0.06813813369318489,0.0
0,6.822870451946205,4.995270884276375,1.0,0.0,0.0,0.14305466948843512,0.1784608780343287,0.5249424282356914,0.44525268503525317,0.48465935174807223,0.027103943538798393,0.07640072572448431,0.9746585037237873,0.01840723380301782,0.6721342179300592,0.6288402803243042,1.0,0.3693417253230361,0.9089302564146684,0.24881426230286258,1.0,1.0,0.3446177527178645,0.0,0.10397938783144856,0.0,0.0,0.1134757439166299,2.9437161787336454,0.1530848299231195,0.1252122226468483,0.07326354817379642,0.06574249787415887,0.0,0.0,0.0,0.01965645112580545,0.0
1,4.594677462465693,6.158439209601388,1.0,0.0,1.0,0.11924124204012879,0.23439204255046184,0.10550258823774117,0.46234191488589493,0.555302596479321,0.03634615603411881,0.010689799175979082,0.9367814618155539,0.004453726071299477,0.812516935126858,0.6028030873066463,1.0,0.3802215132603536,0.7573590064319201,0.19779101286271816,1.0,0.0,0.6163043518484083,0.0,0.04989479193261906,1.0,0.0,0.26638520990208436,2.5120590702147867,0.16804273498666042,0.12734896166557708,0.156635067575443,0.6829470989382633,0.42337263358117355,0.13116116926859128,0.2628599978085429,0.08949009614699271,0.0
0,3.796856786321546,4.550541667972137,0.0,0.0,0.0,0.01570629704300398,0.7880159961793111,0.038597544647872774,0.335324822296277,0.2574713037190464,0.015415819397394389,0.2324099173185604,0.36588687622991667,0.0,0.5872801438199737,0.7918277080334787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5172969710152466,0.7625018953490217,0.07775188892758254,0.06773945150064382,0.0,0.0,0.0,0.0,0.0,0.0
0,3.259234591572009,4.146048429699326,0.0,0.0,0.0,0.026876503662469534,0.7146659860860939,0.021380263073830924,0.2890845659522312,0.1915311883417952,0.017138396715758952,0.13568681766198998,0.5317943425811869,0.0003322590122524717,0.6290533005058176,0.41361370034362166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343111051261335,0.5916824100215157,0.044789639425662046,0.05219448067891791,0.0,0.03485847246686334,0.0,0.0,0.0,0.0
1,4.994921678805091,7.059020778317806,1.0,0.0,1.0,0.048443997136324315,0.135324112224462,0.45424205950551066,0.5260319962825007,0.6850187077469214,0.053262461897370814,0.0051736437758358724,0.977945487139025,0.0008194920354326381,0.891386417856474,0.9252048610400752,1.0,0.43934475280091334,0.9486413737582114,0.07440536696966468,1.0,0.0,0.07616876211315354,0.0,0.005861213083927562,1.0,1.0,0.8885008844804014,0.6653577656160488,0.04600442066941371,0.03649283641414205,0.007072677215885677,0.10707618871371155,0.0,0.0,0.0,0.02917022031571033,0.0
0,5.748010260990147,5.610151353505842,1.0,0.0,1.0,0.12496630763098751,0.1292153201365787,0.29999900051489325,0.512755221109491,0.7000688599896988,0.005019772140577113,0.09583541214660171,0.947473698490696,0.004679304001928309,0.6575286947943924,0.8177466383192633,1.0,0.30516366977536474,0.6247205474364159,0.3688057201313169,1.0,0.0,0.3978950473592491,1.0,0.16048128839632164,0.0,0.0,0.0006431638823831964,2.8766901528516424,0.1486401627627126,0.10856429510394024,0.06996563013746866,0.03522994697156831,0.0,0.0,0.0,0.002454150654747307,0.0
0,6.271567820865483,5.336512589706616,1.0,0.0,1.0,0.1659966569315554,0.29267687833054123,0.3928028495901035,0.3189741449398008,0.5412341919102125,0.007847117514063163,0.058384180180289486,0.9759972472589628,0.006550495821212355,0.38698138138624905,0.9488236079893075,1.0,0.4421740500557737,0.8231209225128857,0.201178609641885,1.0,0.0,0.2737986530731449,0.0,0.09301682545025772,0.0,0.0,0.1470459959396128,2.6374312815515637,0.17014717285652686,0.09125449472128279,0.07276567011818626,0.11291704199010945,0.0,0.0,0.0,0.008047708980678865,0.0
1,5.076540653542181,5.9525194430890025,1.0,0.0,0.0,0.12520440115554193,0.3622716178580092,0.41367144702480557,0.44420569850242186,0.4682448188224382,0.018864144149282783,0.027265970093521816,0.9523238109363165,0.003910748619528297,0.6195271451803529,0.6218286914812252,1.0,0.41217664149299704,0.6320507861483943,0.27735280470904417,1.0,0.0,0.5334809156224711,0.0,0.12042775067523823,0.0,1.0,0.18870377158566704,1.638136995566886,0.021515865752132074,0.09818243995205166,0.10285969156987392,0.7300043751101599,0.3696370112125262,0.1840042327009955,0.5307349144312653,0.21807359300898416,0.0
0,6.2855528753051555,4.624001831098111,1.0,0.0,1.0,0.08117192404981784,0.174655502448166,0.24585010698420315,0.5301071508541787,0.4930943315465858,0.019331926340847207,0.060842098589238384,0.908480716776277,0.0024712452740060864,0.9559702943464639,0.6584263931093512,1.0,0.2759746588366706,0.7289334875900705,0.3974758848212309,1.0,1.0,0.36601107815056505,1.0,0.12875636377036456,0.0,0.0,0.11125622384486554,2.5203589208601014,0.2054823948098886,0.10602503937296757,0.0973640975250763,0.033324018584125745,0.0,0.0,0.0,0.00958505414149517,0.0
1,5.088129060630009,5.70252808882006,1.0,0.0,0.0,0.11020666593061434,0.25581185930587375,0.3752831608041534,0.4891470545265938,0.5726654154780084,0.000513589316885988,0.0377283815964829,0.9253357459146766,0.0020066242294054515,0.7116604716402595,0.7220937797685832,1.0,0.19934924097959472,0.6412435460355531,0.17730854686095773,1.0,0.0,0.38489156606891173,0.0,0.10775848737851194,0.0,1.0,0.019956497281995556,1.8885277309340742,0.1808635114205948,0.06745917531361001,0.16990410453431765,0.7293116481239854,0.26612625743909435,0.18379067275152922,0.6973332295651602,0.15999917787883422,0.0
1,5.609855898809174,6.063152608568477,1.0,0.0,0.0,0.1237543938462992,0.1900667788661627,0.3135681557918857,0.4765384393121605,0.4987628794223196,0.0012404465412282628,0.02884271080678541,0.8459160433962305,0.0008056263272012707,0.7835849560251454,0.6373320601285135,1.0,0.44632929473975397,0.8332928452067004,0.2129859909969083,1.0,0.0,0.33797511593716567,0.0,0.17223783713829915,1.0,0.0,0.13130703446552466,2.307212336629082,0.1766841033625201,0.1680072053292507,0.21364354494604632,0.6605398689836506,0.13137154346264399,0.04088556583743336,0.1763898997547979,0.33149534018984694,0.0
0,3.4047854124451336,4.570097672417937,0.0,0.0,0.0,0.02954182593032358,0.754119427693994,0.03877444312773713,0.37438627161798943,0.2328382987108165,0.01668148569308825,0.18113987965654493,0.3658190861520766,0.0020486100746731203,0.5756322111486636,0.6065609484612301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7179349312298993,0.4906332864021885,0.08327019895669367,0.038598931329673125,0.0,0.12095389741456031,0.0,0.0,0.0,0.0
1,5.515891066697835,7.718855333498844,1.0,0.0,1.0,0.04277042043429406,0.09188026357930947,0.4692550273814012,0.5314977798959426,0.5159059890096322,0.03852200109795961,0.010881231073312705,0.991532463348429,0.0017833874699743901,0.945518092029,0.8978903123219677,1.0,0.20133526222304632,0.9328375980054847,0.06384731558279386,0.0,0.0,0.03613116276962376,0.0,0.024731086758966132,1.0,1.0,0.7951004567344208,1.096066556364934,0.03452076024186156,0.0383394872224665,0.05961270688375367,0.1528302075481354,0.0,0.0,0.0,0.09710573384988065,0.0
1,4.151247903312926,7.41555986566159,1.0,0.0,0.0,0.07596106589663112,0.11132608382430113,0.47790317547046596,0.5418819920521448,0.5479603588424913,0.0116278861823832,0.01014204898955954,0.9918716931809125,0.0004328447177087497,0.8261598086787514,1,1.0,0.3915476941220535,0.9105902892779054,0.07089106341813131,1.0,0.0,0.08092511192123676,0.0,0.019375484132614692,1.0,1.0,0.8798276369989216,1.3412231023382808,0.023406318147383236,0.032319884216868405,0.00454125922562721,0.08774208538709649,0.0,0.0,0.0,0.12505501747848854,0.0
1,5.144714845093971,5.524589145611952,1.0,0.0,0.0,0.12834578525370927,0.3505898581266581,0.3479875484079814,0.5599807334628445,0.53254830390748,0.0071729180052958474,0.02854411822696366,0.8967960472150761,0.006199546602342192,0.7210794311778138,0.8270023725827806,1.0,0.3970662783943121,0.9137716562001568,0.3107266084266682,1.0,0.0,0.5661792350610511,0.0,0.10334069140898917,1.0,1.0,0.02467292685891495,2.5381840381640335,0.11456771671321107,0.11985551033146208,0.12414194654078509,0.45101845506676597,0.2831756008415399,0.13873772951385535,0.15359099093175552,0.12155968412081045,0.0
1,5.680314507418227,6.597043484038206,1.0,0.0,1.0,0.057785239348395905,0.34321401795404693,0.17860532695303555,0.6157063523702123,0.47066802378675276,0.013259686748903085,0.03423476225826573,0.8696621600755513,0.0050436497749413835,0.785329987980955,0.8105385479090563,1.0,0.428210158460792,0.6261716419458401,0.3521709951950407,1.0,0.0,0.3311523026380173,0.0,0.07043410121995346,1.0,1.0,0.21455412522531525,1.7196149217706411,0.11331824612331055,0.0883513880944817,0.19519657112607636,0.6895423585710634,0.10740847827659675,0.36274848118213887,0.3573099236419645,0.060559081305851956,0.0
1,5.307607938404311,7.339312385753195,1.0,0.0,0.0,0.04699487554851669,0.10168640303490965,0.6562617930445386,0.47716432636819994,0.6254923509478618,0.03979049628375898,0.015353482551727405,0.9916282118658009,0.0002594842833947801,0.8628467653350671,0.8644963126486889,1.0,0.10274822466371913,0.9552042764942521,0.056565151068265054,1.0,0.0,0.052820974670265,0.0,0.01969115480158391,1.0,1.0,0.7597626530627735,0.938455571673539,0.021435163421290235,0.06442891759816939,0.05020278595964001,0.052794783968259935,0.0,0.0,0.0,0.14050442695941945,0.0
0,6.983581859622124,5.412983333542287,1.0,0.0,0.0,0.13540727007828743,0.20721948639298016,0.2380908224912407,0.3248317522078895,0.3839645420500376,0.016412622417031054,0.035719699197819026,0.9319054911138812,0.011306070858642311,0.6281225868578041,0.5280262192316787,1.0,0.3274317823807288,0.5710154626497657,0.29413669087569094,1.0,0.0,0.26060141572251755,1.0,0.17961135213598947,0.0,0.0,0.0665636055233878,1.8811295291481462,0.2041157981535489,0.10184470970696746,0.09197587097333221,0.06552414174934433,0.0,0.0,0.0,0.02137610190835203,0.0
0,6.291853027350499,5.533710365120024,1.0,0.0,0.0,0.13517123090479902,0.3332985384852678,0.49754691646370514,0.3990963833884798,0.4915431924631254,0.015903756138087838,0.014576324783028727,0.9641164682102459,0.009203402336875851,0.740873108626014,0.7185543424987004,1.0,0.4351290741947378,0.681890464339105,0.41579357640666303,1.0,1.0,0.31735537127553365,0.0,0.12241615484012142,0.0,0.0,0.0,2.076303126775893,0.19610286473340782,0.09316620054976185,0.10639031394255521,0.0070057199701475045,0.0,0.0,0.0,0.026064208506162367,0.0
0,3.3784753677989054,4.145951397438986,0.0,0.0,0.0,0.018529779905286523,0.6614846043523881,0.014643888077336121,0.31938104583145926,0.23990313596222929,0.009732430820823004,0.14653699448523994,0.2610160977457683,0.0011007355329311556,0.5091249318115996,0.6477062441984873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4102154624338095,0.780790252953082,0.07499152538782762,0.06975635897776439,0.0,0.06801050900404304,0.0,0.0,0.0,0.0
1,4.147799102996795,4.2488311064014,0.0,1.0,0.0,0.00301687273638011,0.8742740509868134,0.013040976874901808,0.3045172877579345,0.26562653708319045,0.006575538089065234,0.1115221440592861,0.39614759761366336,0.0007902116626821215,0.5722202774224786,0.5521705182801736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2448691291310578,0.6239855477953221,0.1679008978300439,0.4479650187859163,0.2549676267661177,0.3600941055485427,0.13346411209230705,0.13841460629321276,0.45714037600432533,0.0
0,3.9741627138213307,5.175426541956765,0.0,0.0,0.0,0.0037028657440124,0.7223482626604392,0.0,0.31065559604486465,0.1615121831418574,0.0017719413926997434,0.2424956670161485,0.24642716174296775,0.0014740174695551103,0.5391261963868171,0.5555601279197047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1898932427248434,0.7018763136414884,0.07626611592739248,0.0346050105449471,0.0,0.08520670871381847,0.0,0.0,0.0,0.0
1,4.900288691292125,5.758861704937474,1.0,0.0,0.0,0.01798217283540822,0.17181424689419802,0.30714875632811445,0.44683647562423734,0.5776549431855724,0.035501433657931396,0.049375229653851826,0.8750356885916799,0.006793808095927197,0.6614305473376256,0.9268698654364661,1.0,0.2368558508083761,0.8704016440292633,0.20927868648785097,1.0,0.0,0.3006913519654826,0.0,0.0,0.0,0.0,0.18981569097862255,1.6907470199143935,0.18638364301773075,0.056537233140922336,0.1989581292649819,0.6335565538492465,0.19645752053772403,0.37218067227334184,0.3418023858969556,0.10322538873340131,0.0
0,6.290373435165074,5.962620274130693,1.0,0.0,0.0,0.10559327609293062,0.3284697374577338,0.30247356837070905,0.4824648026285339,0.48731486666396223,0.0,0.04702239990380909,0.9145643342885736,0.0033607320044465204,0.9916019644743577,0.5426028820211322,1.0,0.36805321810820607,0.46828039710362757,0.28923825375209394,1.0,1.0,0.21919102540877522,1.0,0.127079806660465,0.0,0.0,0.1529095370792745,2.298714937624886,0.13789062298255933,0.17530195749987892,0.036361993607351414,0.03770661576452069,0.0,0.0,0.0,0.007657258459386867,0.0
1,4.807505956448833,6.913903211970226,1.0,0.0,1.0,0.059119877715998706,0.06543901399899717,0.38239424953200923,0.47777013837540094,0.6931756616493296,0.00990577560466661,0.015428290207767623,0.9713202143818678,0.0,0.954454514206292,0.9888975329605657,1.0,0.12409681489767295,0.9619604542502389,0.049760800480058015,0.0,0.0,0.04156671293532962,0.0,0.03137593001681279,1.0,0.0,0.9628890224533126,1.5735078222491587,0.052439076170635306,0.06215240810368522,0.022894398841463673,0.13717374976729219,0.0,0.0,0.0,0.1467141178529147,0.0
0,5.363114974465957,4.349289941113322,1.0,0.0,1.0,0.10651172874033207,0.3625421712771898,0.47271558738624053,0.5381948585245104,0.6082881579259682,0.015464465603622676,0.04323684813426993,0.9514892770350836,0.014002365261487655,0.6686171107954895,0.7010718844331347,1.0,0.2991184066754735,0.727249275315399,0.2959451360570437,1.0,0.0,0.13806122629564166,1.0,0.1637819733053145,0.0,0.0,0.0946101056174477,2.43056806795787,0.15769472115399727,0.10576900573679683,0.06444313957324363,0.07917899320761529,0.0,0.0,0.0,0.015833949411647553,0.0
0,6.546437188033799,5.538793076281432,1.0,0.0,0.0,0.17803289827643323,0.32663372878647073,0.3510750601964977,0.5022750507723944,0.5104817158771622,0.03340876098043048,0.04152654168928641,0.9123460549246248,0.01144618438638518,0.500897371412859,0.5414073465267305,1.0,0.4058821953301347,0.6031036997821947,0.3880457549380731,1.0,1.0,0.2925315329517513,0.0,0.09772966198768984,0.0,0.0,0.12078545200425234,1.895080369993794,0.08444860226003688,0.07654167893764913,0.07469612809041762,0.07982821997531148,0.0,0.0,0.0,0.025002555164894257,0.0
0,5.770163598426167,6.374691460232043,1.0,0.0,1.0,0.16713391004612124,0.2214421481470168,0.22589442551652703,0.5098785561983796,0.4740356602360513,0.01786909877242859,0.046013397091512975,0.9483190519321687,0.016027810805894868,0.751953519198113,0.9001360792745081,1.0,0.4253133039349589,0.6957592163300116,0.3024977650544399,1.0,0.0,0.4043582702456191,0.0,0.1579289090660131,0.0,0.0,0.07514784673692228,2.827515098425761,0.21693044255028665,0.07847520460320374,0.06935183285549949,0.006177770766016284,0.0,0.0,0.0,0.02948219087435058,0.0
0,4.885698685325453,5.780922720078686,1.0,0.0,0.0,0.07373460728605488,0.33923265188978513,0.2306679044302744,0.48150100425334597,0.39351858343490687,0.03103726470179894,0.021248460974476805,1.0,0.0054253112536984515,0.774172828680093,0.6331320365049627,1.0,0.1922529343557418,0.6273476971974016,0.36131030700622857,1.0,1.0,0.27289942865229755,0.0,0.12696453460921683,0.0,0.0,0.10198067041675973,3.2893226266496773,0.039466997174050084,0.06960957449540627,0.0886486450525103,0.0,0.0,0.0,0.0,0.012705082099850919,0.0
1,4.944988927171286,6.523402722777018,1.0,0.0,0.0,0.11519005692441756,0.2585624922468868,0.35084204511324596,0.5170614976404547,0.5811636964328317,0.01084304579866494,0.01859176975880021,0.8860407934584444,0.007628621055912959,0.7144219525421378,0.7872412661856198,1.0,0.31330877421861236,0.9438379452931066,0.20870744816319986,1.0,0.0,0.39128566453132374,0.0,0.1097069110148426,0.0,1.0,0.05114716358073809,1.3483879067191635,0.08971059715014287,0.08054091922683504,0.1638352504449042,0.5459492888481969,0.32696955821208146,0.22168349829233355,0.3648999567013321,0.14227810698203938,0.0
1,3.0972811656225048,5.24199167405036,0.0,1.0,0.0,0.004404366113165267,0.8788113275055681,0.01757306810711421,0.35693501068061684,0.16406509088180302,0.015246946032866904,0.11232074811894813,0.31877761084296297,0.002691808647015948,0.5174856414493817,0.4368646829015897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917126911737792,0.4953381356988183,0.10296461101774698,0.26111118403103206,0.3742497766354208,0.34182492135339776,0.15478131162321934,0.5772783609613025,0.658289003306607,0.0
0,2.373264654585622,4.320025101129568,0.0,0.0,0.0,0.018674647529187526,0.7642409821880284,0.03052670590480651,0.318897248917948,0.18011435699301093,0.010116618118441367,0.2294037199292233,0.2632554032783984,0.0010408593505264786,0.5899229273099725,0.6986387441362448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285947477950869,0.8174218629854982,0.06330283569761,0.042497387421388554,0.0,0.04364005938147612,0.0,0.0,0.0,0.0
0,4.491484234384861,3.917786967877837,0.0,0.0,0.0,0.011657138032168416,0.8243372471393814,0.0082235607771522,0.46872893265158,0.15045546095533896,0.013404717279753413,0.2730064945130072,0.2890799592995327,4.138874618491448e-06,0.5226933657725383,0.5862216397467408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437876046430761,0.7056716935996249,0.05199555148038291,0.05084647813219412,0.0,0.029799254853425123,0.0,0.0,0.0,0.0
0,4.194371058950581,5.156412539992847,0.0,0.0,0.0,0.006923133829241979,0.8186055472657016,0.030686025361706552,0.2872279897122408,0.21911003332039583,0.00641593588922521,0.22593495579392744,0.3424734692279491,0.0020401629602905965,0.7181857268536544,0.6917813427246636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9058246685653124,0.6754944440894145,0.08257045701226377,0.019060049456771668,0.0,0.07193338174804036,0.0,0.0,0.0,0.0
0,4.316774849069858,5.99841276962279,1.0,0.0,0.0,0.11145188719647592,0.1227171570747943,0.21982639965885886,0.5809248585616226,0.4867561538515067,0.029342386795913146,0.03801519878235958,0.9071436748775581,0.0163427637926015,0.5839414918162107,0.7648438974181211,1.0,0.1634828599394819,0.7036779660727424,0.25526615824028237,1.0,0.0,0.20256594654915422,1.0,0.2563659562997274,0.0,0.0,0.11555921688720822,1.4429821737210073,0.18437238389469304,0.056023227434760584,0.05547999847648069,0.06369671913190196,0.0,0.0,0.0,0.03042252787830642,0.0
1,6.656558629974263,6.06428518888152,1.0,0.0,1.0,0.06081727906057258,0.19902658228218573,0.3857023285300158,0.48389174445798794,0.5236329581856676,0.018700549352707155,0.03162649289731295,0.9026902022755697,0.007876270341573795,0.740916053713022,0.7781330674983133,1.0,0.43277525077858325,0.7845975386667755,0.17526612091011096,1.0,0.0,0.5771739977870629,0.0,0.05187287799108182,1.0,0.0,0.1192569235594663,2.7881313857830534,0.1471927001467809,0.11066435870048393,0.09366984791476851,0.8037897189325008,0.18901853371535932,0.3540339602215117,0.6676940689111608,0.09862477872863686,0.0
1,4.5600412260503465,5.45621820050521,1.0,0.0,1.0,0.09114569072046426,0.22957566047993935,0.36080911008357147,0.5095743741931941,0.4820869692923646,0.01752395777784028,0.021563812789303888,0.8170709563680499,0.0018328585564414994,0.5349776985702571,0.8298341230951707,1.0,0.242018116593608,0.6523269577455799,0.24063131331217463,1.0,0.0,0.5554735269451915,0.0,0.10365423976244154,0.0,1.0,0.2373323894606119,2.6150047374190555,0.16619916260953443,0.1873947510051726,0.14674948231000715,0.5672126728479057,0.3290174774157923,0.09844044081433341,0.6137127133018528,0.171257422177574,0.0
0,5.04954143772334,4.666492766291661,0.0,0.0,0.0,0.017580407150423114,0.9652529433398829,0.021138963249278702,0.3928406777460988,0.09279475397761172,0.011859050516919808,0.2232358958898848,0.3497796233617067,0.0005139817962519582,0.44101198522868634,0.4742472049594502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.270131041626398,0.6781321277302623,0.08323393895520816,0.06875843056679612,0.0,0.08792147465303837,0.0,0.0,0.0,0.0
0,4.046978559760165,4.055274216364666,0.0,0.0,0.0,0.011453795492760521,0.8712987493961244,0.009773716831505509,0.34978040936963567,0.10551478962987382,0.00676174334917745,0.20569665993661257,0.29079249276311747,0.0017377295912831445,0.7199774067016507,0.5744254733131903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9978996433152474,0.8360445303838655,0.10158754610036788,0.057977287839909165,0.0,0.06015692292295352,0.0,0.0,0.0,0.0
0,4.996868744827562,4.830581855377036,1.0,0.0,0.0,0.10663876918782057,0.23870584235258066,0.2678695234809405,0.6600149152661996,0.5111763968688733,0.0,0.059600529423647346,0.9094544956572379,0.008590856668685556,0.719170872867778,0.4911830233145439,1.0,0.17154667385332953,0.6433401924279821,0.2057474163967672,1.0,0.0,0.28672505903786183,0.0,0.1945073008266369,0.0,0.0,0.16164319097985813,2.333915669706235,0.20081583851328066,0.07637863158035664,0.1855346683073798,0.06860469700793173,0.0,0.0,0.0,0.022657214301289176,0.0
1,3.585352429826392,5.210530015890516,0.0,1.0,0.0,0.010845988398100461,0.7948457854866919,0.005306540460171527,0.34801355268901013,0.15787374953692848,0.012105644937412393,0.24925857394720063,0.23113626341727686,0.0012283692339135927,0.5783452094582389,0.5916298943367356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24113151236914,0.6552720901108184,0.15363961798778644,0.267746669216085,0.4200121550633904,0.2604515736316438,0.10518048455362111,0.36683816852571516,0.5624692361868389,0.0
0,6.620266996844014,5.890647154829296,1.0,0.0,1.0,0.14654832142942079,0.28220318841620695,0.3521896928425651,0.39305435771302544,0.681751316936894,0.019435953267033602,0.06517760221651717,0.9598247288119571,0.0,0.5425896277585149,0.6137001062386515,1.0,0.19283452096215492,0.694021477352408,0.48138150587781825,1.0,1.0,0.30611370210134137,1.0,0.07180611973298426,0.0,0.0,0.10680008960077539,1.8515185420042672,0.08809222324179378,0.13674170064412208,0.08176573065485772,0.08644783600985276,0.0,0.0,0.0,0.009281204998212,0.0
1,5.360441490726724,6.697735513938681,1.0,0.0,0.0,0.12957826196491504,0.2575685661563399,0.3387622470216816,0.5204490101083478,0.605172003056898,0.03374424478712342,0.011061916662725577,0.8334483685022567,0.002995833406985886,0.8389449549615127,0.6910014346436194,1.0,0.41708794044281555,0.9116733995614418,0.3099983857677232,1.0,0.0,0.5398304281900631,0.0,0.08177517251186753,0.0,1.0,0.17149114361910042,3.0313442946892746,0.17327359657599956,0.08572889466840541,0.17735887259646807,0.5631499383200562,0.1112383366222015,0.25716624093879115,0.4333153074685097,0.15321510524025614,0.0
0,3.8705493813363034,5.0535573684961,0.0,0.0,0.0,0.00045516357473293634,0.9640956452197926,0.030145343103570997,0.3527987028326071,0.26660639604637265,0.005037840293016375,0.19247194812793741,0.2663251776417173,0.0018462606925740113,0.5197491512989084,0.6025978447065979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.754496555677079,0.6967611297706511,0.0366003792947024,0.04728265082102277,0.0,0.021724134681364412,0.0,0.0,0.0,0.0
1,3.024718566027266,4.889659265536366,0.0,1.0,0.0,0.010975635561509116,0.8965943629434983,0.013936226570515074,0.3580624658860921,0.14125446982969417,0.0167649880507994,0.23088262119767333,0.4966262666158625,0.0005076402099238894,0.5300328561504117,0.6391544029877821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.328536163598743,0.6241569470238537,0.166044600445931,0.2231673223108112,0.424102185129387,0.1890070667509055,0.11179036467525572,0.14416090939045853,0.40597832023511543,0.0
0,6.338250568751025,5.398947306693262,1.0,0.0,1.0,0.11311114883081234,0.3390542729277023,0.3222702893005448,0.5647083448698169,0.49103104115214086,0.013324593786507605,0.028319758949976286,0.9341602343292826,0.012833309871631692,0.44687538430984386,0.6480143051779343,1.0,0.3836547449633841,0.6801122684905534,0.36380488734944644,1.0,1.0,0.28897924015286286,0.0,0.18065652603573013,0.0,0.0,0.1140543568755494,2.5319969852354935,0.10979339009732363,0.07232899358699918,0.12881604632488158,0.02224793992671015,0.0,0.0,0.0,0.029243503400193674,0.0
1,4.323023810303729,5.563672151933668,0.0,1.0,0.0,0.014616380779937294,0.8269716448848994,0.01833514667687806,0.392657764238947,0.15122541404398612,0.004433122882400549,0.06172169135552005,0.22093822922846929,0.0,0.454768342848792,0.6441158292938052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.323026039778707,0.5684097627707387,0.14983860349538106,0.42814809779876983,0.4152162355624036,0.2882218778541708,0.240019747540515,0.3968812489290841,0.8736427559248262,0.0
